date,currency,rate_to_krw,rate_source,label
2026-02-06,JPY100,932.46,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-06,USD,1464.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-09,JPY100,932.81,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-09,USD,1470.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-10,JPY100,938.89,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-10,USD,1464.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-11,JPY100,943.62,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-11,USD,1457.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-12,JPY100,949.29,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-12,USD,1454.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-13,JPY100,944.73,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-13,USD,1443.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-19,JPY100,932.63,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-19,USD,1443.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-20,JPY100,936.15,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-20,USD,1450.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-23,JPY100,935.55,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-23,USD,1448.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-24,JPY100,932.91,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-24,USD,1442,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-25,JPY100,927.66,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-25,USD,1445.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-26,JPY100,918.39,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-26,USD,1435.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-02-27,JPY100,913.38,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-02-27,USD,1424.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-03,JPY100,912.35,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-03,USD,1435.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-04,JPY100,929.28,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-04,USD,1464.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-05,JPY100,941.58,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-05,USD,1478.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-06,JPY100,929.33,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-06,USD,1464.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-09,JPY100,931.61,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-09,USD,1474.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-10,JPY100,946.17,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-10,USD,1493.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-11,JPY100,931.21,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-11,USD,1472.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-12,JPY100,922.86,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-12,USD,1467.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-13,JPY100,928.94,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-13,USD,1479.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-16,JPY100,933.62,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-16,USD,1489.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-17,JPY100,939.82,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-17,USD,1496,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-18,JPY100,938.26,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-18,USD,1491.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-19,JPY100,929.71,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-19,USD,1486,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-20,JPY100,949.93,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-20,USD,1499.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-23,JPY100,939.45,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-23,USD,1494.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-24,JPY100,953.51,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-24,USD,1509.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-25,JPY100,944.08,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-25,USD,1498.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-26,JPY100,938.18,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-26,USD,1495.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-27,JPY100,943.47,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-27,USD,1506.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-30,JPY100,940.09,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-30,USD,1508.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-03-31,JPY100,946.73,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-03-31,USD,1513.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-01,JPY100,964.22,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-01,USD,1530.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-02,JPY100,950.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-02,USD,1507.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-03,JPY100,952.11,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-03,USD,1518.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-06,JPY100,944.23,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-06,USD,1507.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-07,JPY100,944.01,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-07,USD,1507.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-08,JPY100,948.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-08,USD,1506.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-09,JPY100,930.88,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-09,USD,1476.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-10,JPY100,931.19,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-10,USD,1481.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-13,JPY100,925.83,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-13,USD,1479.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-14,JPY100,935.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-14,USD,1489.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-15,JPY100,932.55,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-15,USD,1481.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-16,JPY100,927.62,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-16,USD,1473.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-17,JPY100,925.35,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-17,USD,1472.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-20,JPY100,930.73,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-20,USD,1480,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-21,JPY100,929.31,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-21,USD,1475.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-22,JPY100,922.45,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-22,USD,1470.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-23,JPY100,926.51,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-23,USD,1477.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-24,JPY100,927,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-24,USD,1480.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-27,JPY100,929.63,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-27,USD,1482.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-28,JPY100,924.24,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-28,USD,1473.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-29,JPY100,923.26,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-29,USD,1473.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-04-30,JPY100,920.58,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-04-30,USD,1476.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-04,JPY100,946.67,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-04,USD,1484.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-06,JPY100,932.79,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-06,USD,1470.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-07,JPY100,931.82,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-07,USD,1456.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-08,JPY100,924.69,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-08,USD,1450.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-11,JPY100,934.44,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-11,USD,1466,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-12,JPY100,937.02,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-12,USD,1473,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-13,JPY100,941.75,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-13,USD,1484.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-14,JPY100,947.47,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-14,USD,1495.1,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-15,JPY100,941.76,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-15,USD,1491.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-18,JPY100,944.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-18,USD,1499.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-19,JPY100,946.52,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-19,USD,1503.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-20,JPY100,945.52,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-20,USD,1503.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-21,JPY100,950.39,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-21,USD,1509.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-22,JPY100,945.51,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-22,USD,1503.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-26,JPY100,952.21,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-26,USD,1513.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-27,JPY100,946.7,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-27,USD,1507.9,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-28,JPY100,941.41,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-28,USD,1501.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-05-29,JPY100,945.56,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-05-29,USD,1505.8,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-06-01,JPY100,943.21,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-06-01,USD,1503.2,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-06-02,JPY100,946.63,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-06-02,USD,1511.3,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-06-04,JPY100,947.55,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-06-04,USD,1515.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-06-05,JPY100,955.35,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-06-05,USD,1528.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-06-08,JPY100,962.54,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-06-08,USD,1543,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-06-09,JPY100,965.51,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-06-09,USD,1546.5,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
2026-06-10,JPY100,946.6,BOK ECOS StatisticSearch sample / 731Y001,KRW/JPY(100) BOK basic rate
2026-06-10,USD,1518.4,BOK ECOS StatisticSearch sample / 731Y001,KRW/USD BOK basic rate
